"tenured","profnumber","minority","age","age2","beautyf2upper","beautyflowerdiv","beautyfupperdiv","beautym2upper","beautymlowerdiv","beautymupperdiv","btystdave","btystdf2u","btystdfl","btystdfu","btystdm2u","btystdml","btystdmu","class1","class2","class3","class4","class5","class6","class7","class8","class9","class10","class11","class12","class13","class14","class15","class16","class17","class18","class19","class20","class21","class22","class23","class24","class25","class26","class27","class28","class29","class30","courseevaluation","didevaluation","female","formal","fulldept","lower","multipleclass","nonenglish","onecredit","percentevaluating","profevaluation","students","tenuretrack","blkandwhite","btystdvariance"
0,43,0,39,1521,8,8,8,9,7,9,1.88167428970337,1.24370563030243,2.05252695083618,1.36008739471436,2.49533438682556,2.03764677047729,2.1007444858551,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3.59999990463257,27,1,0,1,1,1,0,0,96.4285736083984,3.59999990463257,28,0,0,1.15714538097382
1,44,0,49,2401,7,6,6,5,6,9,0.962600648403168,0.766528785228729,0.989510178565979,0.39154040813446,0.0771755427122116,1.45010447502136,2.1007444858551,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3.90000009536743,27,0,1,1,0,1,0,0,64.2857131958008,4.09999990463257,42,1,0,2.68228697776794
1,44,0,49,2401,7,6,6,5,6,9,0.962600648403168,0.766528785228729,0.989510178565979,0.39154040813446,0.0771755427122116,1.45010447502136,2.1007444858551,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4,49,0,1,1,0,1,0,0,85.9649124145508,4,57,1,0,2.68228697776794
1,45,0,61,3721,4,5,5,6,4,5,0.153469383716583,-0.665001809597015,0.458001792430878,-0.0927330404520035,0.681715250015259,0.275019764900208,0.263814389705658,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.40000009536743,31,0,1,1,0,0,0,0,81.5789489746094,4.59999990463257,38,1,0,1.12924492359161
1,45,0,61,3721,4,5,5,6,4,5,0.153469383716583,-0.665001809597015,0.458001792430878,-0.0927330404520035,0.681715250015259,0.275019764900208,0.263814389705658,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4.5,19,0,1,1,1,1,0,0,86.363639831543,4.80000019073486,22,1,0,1.12924492359161
1,45,0,61,3721,4,5,5,6,4,5,0.153469383716583,-0.665001809597015,0.458001792430878,-0.0927330404520035,0.681715250015259,0.275019764900208,0.263814389705658,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.40000009536743,27,0,1,1,0,0,0,0,62.790699005127,4.59999990463257,43,1,0,1.12924492359161
0,46,0,33,1089,7,7,8,7,6,7,1.26104557514191,0.766528785228729,1.52101850509644,1.36008739471436,1.28625500202179,1.45010447502136,1.1822794675827,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,12,0,1,1,0,1,0,0,92.3076934814453,3.09999990463257,13,1,0,0.364524930715561
0,46,0,33,1089,7,7,8,7,6,7,1.26104557514191,0.766528785228729,1.52101850509644,1.36008739471436,1.28625500202179,1.45010447502136,1.1822794675827,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3.70000004768372,13,0,1,1,0,1,0,0,86.6666641235352,3.70000004768372,15,1,0,0.364524930715561
1,48,0,56,3136,4,2,4,6,4,3,-0.346074551343918,-0.665001809597015,-1.13652324676514,-0.57700651884079,0.681715250015259,0.275019764900208,-0.654650688171387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3.59999990463257,16,1,1,1,0,1,0,0,80,3.90000009536743,20,1,0,2.31718254089355
1,48,0,56,3136,4,2,4,6,4,3,-0.346074551343918,-0.665001809597015,-1.13652324676514,-0.57700651884079,0.681715250015259,0.275019764900208,-0.654650688171387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3.09999990463257,17,1,1,1,0,1,0,0,73.9130401611328,3.20000004768372,23,1,0,2.31718254089355
0,49,0,50,2500,5,2,3,4,2,3,-0.744617998600006,-0.187824934720993,-1.13652324676514,-1.06128001213074,-0.527364194393158,-0.900064945220947,-0.654650688171387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3.79999995231628,24,1,0,1,1,1,0,1,75,4.19999980926514,32,0,0,0.643340170383453
0,49,0,50,2500,5,2,3,4,2,3,-0.744617998600006,-0.187824934720993,-1.13652324676514,-1.06128001213074,-0.527364194393158,-0.900064945220947,-0.654650688171387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4.69999980926514,14,1,0,1,1,1,0,1,66.6666641235352,4.69999980926514,21,0,0,0.643340170383453
0,49,0,50,2500,5,2,3,4,2,3,-0.744617998600006,-0.187824934720993,-1.13652324676514,-1.06128001213074,-0.527364194393158,-0.900064945220947,-0.654650688171387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.79999995231628,23,1,0,1,0,0,0,0,95.8333358764648,3.90000009536743,24,0,0,0.643340170383453
0,49,0,50,2500,5,2,3,4,2,3,-0.744617998600006,-0.187824934720993,-1.13652324676514,-1.06128001213074,-0.527364194393158,-0.900064945220947,-0.654650688171387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.79999995231628,19,1,0,1,0,0,0,0,90.476188659668,3.59999990463257,21,0,0,0.643340170383453
0,49,0,50,2500,5,2,3,4,2,3,-0.744617998600006,-0.187824934720993,-1.13652324676514,-1.06128001213074,-0.527364194393158,-0.900064945220947,-0.654650688171387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.79999995231628,18,1,0,1,0,0,0,0,64.2857131958008,3.40000009536743,28,0,0,0.643340170383453
0,49,0,50,2500,5,2,3,4,2,3,-0.744617998600006,-0.187824934720993,-1.13652324676514,-1.06128001213074,-0.527364194393158,-0.900064945220947,-0.654650688171387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,23,1,0,1,0,0,0,0,79.3103485107422,4.40000009536743,29,0,0,0.643340170383453
1,50,0,52,2704,5,4,3,3,2,2,-0.744743943214417,-0.187824934720993,-0.0735065415501595,-1.06128001213074,-1.13190388679504,-0.900064945220947,-1.11388325691223,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,81,0,0,1,0,0,0,0,91.0112380981445,4.09999990463257,89,1,0,1.17119479179382
1,50,0,52,2704,5,4,3,3,2,2,-0.744743943214417,-0.187824934720993,-0.0735065415501595,-1.06128001213074,-1.13190388679504,-0.900064945220947,-1.11388325691223,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.5,74,0,0,1,0,0,0,0,90.2439041137695,3.59999990463257,82,1,0,1.17119479179382
1,50,0,52,2704,5,4,3,3,2,2,-0.744743943214417,-0.187824934720993,-0.0735065415501595,-1.06128001213074,-1.13190388679504,-0.900064945220947,-1.11388325691223,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.40000009536743,102,0,0,1,0,0,0,0,83.606559753418,3.5,122,1,0,1.17119479179382
1,50,0,52,2704,5,4,3,3,2,2,-0.744743943214417,-0.187824934720993,-0.0735065415501595,-1.06128001213074,-1.13190388679504,-0.900064945220947,-1.11388325691223,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,94,0,0,1,0,0,0,0,71.7557220458984,4.09999990463257,131,1,0,1.17119479179382
1,50,0,52,2704,5,4,3,3,2,2,-0.744743943214417,-0.187824934720993,-0.0735065415501595,-1.06128001213074,-1.13190388679504,-0.900064945220947,-1.11388325691223,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.5,89,0,0,1,0,0,0,0,78.0701751708984,3.79999995231628,114,1,0,1.17119479179382
1,50,0,52,2704,5,4,3,3,2,2,-0.744743943214417,-0.187824934720993,-0.0735065415501595,-1.06128001213074,-1.13190388679504,-0.900064945220947,-1.11388325691223,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.79999995231628,133,0,0,1,0,0,0,0,89.2617416381836,4,149,1,0,1.17119479179382
1,50,0,52,2704,5,4,3,3,2,2,-0.744743943214417,-0.187824934720993,-0.0735065415501595,-1.06128001213074,-1.13190388679504,-0.900064945220947,-1.11388325691223,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4.69999980926514,22,0,0,1,0,1,0,0,95.6521759033203,4.80000019073486,23,1,0,1.17119479179382
1,50,0,52,2704,5,4,3,3,2,2,-0.744743943214417,-0.187824934720993,-0.0735065415501595,-1.06128001213074,-1.13190388679504,-0.900064945220947,-1.11388325691223,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.90000009536743,78,0,0,1,0,0,0,0,79.5918350219727,4.19999980926514,98,1,0,1.17119479179382
1,50,0,52,2704,5,4,3,3,2,2,-0.744743943214417,-0.187824934720993,-0.0735065415501595,-1.06128001213074,-1.13190388679504,-0.900064945220947,-1.11388325691223,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4.5,22,0,0,1,0,1,0,0,81.4814834594727,4.59999990463257,27,1,0,1.17119479179382
1,50,0,52,2704,5,4,3,3,2,2,-0.744743943214417,-0.187824934720993,-0.0735065415501595,-1.06128001213074,-1.13190388679504,-0.900064945220947,-1.11388325691223,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4.19999980926514,27,0,0,1,0,1,0,0,90,4.30000019073486,30,1,0,1.17119479179382
1,50,0,52,2704,5,4,3,3,2,2,-0.744743943214417,-0.187824934720993,-0.0735065415501595,-1.06128001213074,-1.13190388679504,-0.900064945220947,-1.11388325691223,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4.69999980926514,27,0,0,1,0,1,0,0,90,4.80000019073486,30,1,0,1.17119479179382
1,50,0,52,2704,5,4,3,3,2,2,-0.744743943214417,-0.187824934720993,-0.0735065415501595,-1.06128001213074,-1.13190388679504,-0.900064945220947,-1.11388325691223,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,60,0,0,1,0,0,0,0,86.9565200805664,3.79999995231628,69,1,0,1.17119479179382
0,51,0,33,1089,9,3,7,7,4,5,0.636128425598145,1.72088253498077,-0.605014860630035,0.875813901424408,1.28625500202179,0.275019764900208,0.263814389705658,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.80000019073486,10,1,0,1,0,0,0,0,100,4.90000009536743,10,1,1,3.46625900268555
0,51,0,33,1089,9,3,7,7,4,5,0.636128425598145,1.72088253498077,-0.605014860630035,0.875813901424408,1.28625500202179,0.275019764900208,0.263814389705658,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.80000019073486,10,1,0,1,0,0,0,0,90.9090881347656,4.90000009536743,11,1,1,3.46625900268555
0,51,0,33,1089,9,3,7,7,4,5,0.636128425598145,1.72088253498077,-0.605014860630035,0.875813901424408,1.28625500202179,0.275019764900208,0.263814389705658,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.40000009536743,10,1,0,1,0,0,0,0,71.4285736083984,4.80000019073486,14,1,1,3.46625900268555
0,51,0,33,1089,9,3,7,7,4,5,0.636128425598145,1.72088253498077,-0.605014860630035,0.875813901424408,1.28625500202179,0.275019764900208,0.263814389705658,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.69999980926514,7,1,0,1,0,0,0,0,63.6363639831543,4.69999980926514,11,1,1,3.46625900268555
0,51,0,33,1089,9,3,7,7,4,5,0.636128425598145,1.72088253498077,-0.605014860630035,0.875813901424408,1.28625500202179,0.275019764900208,0.263814389705658,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.5,14,1,0,1,0,0,0,0,100,4.59999990463257,14,1,1,3.46625900268555
1,52,0,57,3249,6,5,6,5,5,7,0.543485224246979,0.289351940155029,0.458001792430878,0.39154040813446,0.0771755427122116,0.862562119960785,1.1822794675827,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.19999980926514,36,0,0,1,0,1,0,0,87.8048782348633,4.40000009536743,41,1,1,0.822291254997253
1,52,0,57,3249,6,5,6,5,5,7,0.543485224246979,0.289351940155029,0.458001792430878,0.39154040813446,0.0771755427122116,0.862562119960785,1.1822794675827,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.40000009536743,72,0,0,1,0,0,0,0,81.8181838989258,4.5,88,1,1,0.822291254997253
1,52,0,57,3249,6,5,6,5,5,7,0.543485224246979,0.289351940155029,0.458001792430878,0.39154040813446,0.0771755427122116,0.862562119960785,1.1822794675827,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.09999990463257,63,0,0,1,0,0,0,0,80.7692337036133,4.19999980926514,78,1,1,0.822291254997253
1,53,0,38,1444,9,6,8,7,4,5,0.982594847679138,1.72088253498077,0.989510178565979,1.36008739471436,1.28625500202179,0.275019764900208,0.263814389705658,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.19999980926514,109,1,1,1,1,0,0,0,69.4267501831055,4.59999990463257,157,1,1,1.79713451862335
1,53,0,38,1444,9,6,8,7,4,5,0.982594847679138,1.72088253498077,0.989510178565979,1.36008739471436,1.28625500202179,0.275019764900208,0.263814389705658,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.80000019073486,54,1,1,1,0,1,0,0,79.4117660522461,4.90000009536743,68,1,1,1.79713451862335
1,53,0,38,1444,9,6,8,7,4,5,0.982594847679138,1.72088253498077,0.989510178565979,1.36008739471436,1.28625500202179,0.275019764900208,0.263814389705658,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.40000009536743,51,1,1,1,0,1,0,0,76.1194000244141,4.80000019073486,67,1,1,1.79713451862335
1,53,0,38,1444,9,6,8,7,4,5,0.982594847679138,1.72088253498077,0.989510178565979,1.36008739471436,1.28625500202179,0.275019764900208,0.263814389705658,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.69999980926514,61,1,1,1,0,1,0,0,76.25,4.80000019073486,80,1,1,1.79713451862335
1,53,0,38,1444,9,6,8,7,4,5,0.982594847679138,1.72088253498077,0.989510178565979,1.36008739471436,1.28625500202179,0.275019764900208,0.263814389705658,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.19999980926514,102,1,1,1,1,0,0,0,74.4525527954102,4.59999990463257,137,1,1,1.79713451862335
1,53,0,38,1444,9,6,8,7,4,5,0.982594847679138,1.72088253498077,0.989510178565979,1.36008739471436,1.28625500202179,0.275019764900208,0.263814389705658,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.5,58,1,1,1,0,0,0,0,84.0579681396484,4.69999980926514,69,1,1,1.79713451862335
0,54,0,34,1156,4,2,1,1,1,1,-1.53884303569794,-0.665001809597015,-1.13652324676514,-2.02982687950134,-2.34098339080811,-1.48760724067688,-1.57311582565308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.40000009536743,46,1,0,0,1,0,0,0,57.5,3.79999995231628,80,1,0,1.81375372409821
0,54,0,34,1156,4,2,1,1,1,1,-1.53884303569794,-0.665001809597015,-1.13652324676514,-2.02982687950134,-2.34098339080811,-1.48760724067688,-1.57311582565308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.70000004768372,53,1,0,0,1,0,0,0,58.8888893127441,4,90,1,0,1.81375372409821
0,54,0,34,1156,4,2,1,1,1,1,-1.53884303569794,-0.665001809597015,-1.13652324676514,-2.02982687950134,-2.34098339080811,-1.48760724067688,-1.57311582565308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.59999990463257,19,1,0,0,0,0,0,0,55.8823547363281,4.09999990463257,34,1,0,1.81375372409821
0,54,0,34,1156,4,2,1,1,1,1,-1.53884303569794,-0.665001809597015,-1.13652324676514,-2.02982687950134,-2.34098339080811,-1.48760724067688,-1.57311582565308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.90000009536743,41,1,0,0,0,0,0,0,56.1643829345703,4,73,1,0,1.81375372409821
0,54,0,34,1156,4,2,1,1,1,1,-1.53884303569794,-0.665001809597015,-1.13652324676514,-2.02982687950134,-2.34098339080811,-1.48760724067688,-1.57311582565308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.90000009536743,25,1,0,0,0,0,0,0,56.8181800842285,4.09999990463257,44,1,0,1.81375372409821
0,55,0,34,1156,7,6,7,6,6,8,1.06753075122833,0.766528785228729,0.989510178565979,0.875813901424408,0.681715250015259,1.45010447502136,1.64151203632355,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.70000004768372,16,0,0,0,0,1,0,0,80,4.09999990463257,20,1,0,0.758115530014038
0,55,0,34,1156,7,6,7,6,6,8,1.06753075122833,0.766528785228729,0.989510178565979,0.875813901424408,0.681715250015259,1.45010447502136,1.64151203632355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,20,0,0,0,1,0,0,0,57.1428565979004,3.59999990463257,35,1,0,0.758115530014038
0,56,0,32,1024,3,3,7,3,3,3,-0.414363890886307,-1.14217865467072,-0.605014860630035,1.36008739471436,-1.13190388679504,-0.31252259016037,-0.654650688171387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.59999990463257,69,0,1,0,1,0,0,0,41.0714302062988,3.90000009536743,168,1,1,4.2977123260498
0,56,0,32,1024,3,3,7,3,3,3,-0.414363890886307,-1.14217865467072,-0.605014860630035,1.36008739471436,-1.13190388679504,-0.31252259016037,-0.654650688171387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.59999990463257,98,0,1,0,1,0,0,0,39.6761131286621,3.79999995231628,247,1,1,4.2977123260498
0,56,0,32,1024,3,3,8,3,3,3,-0.414363890886307,-1.14217865467072,-0.605014860630035,1.36008739471436,-1.13190388679504,-0.31252259016037,-0.654650688171387,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.30000019073486,20,0,1,0,0,1,0,0,90.9090881347656,4.40000009536743,22,1,1,4.2977123260498
0,56,0,32,1024,3,3,8,3,3,3,-0.414363890886307,-1.14217865467072,-0.605014860630035,1.36008739471436,-1.13190388679504,-0.31252259016037,-0.654650688171387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.5,72,0,1,0,0,0,0,0,69.9029159545898,4.69999980926514,103,1,1,4.2977123260498
1,57,0,42,1764,8,5,5,5,6,8,0.796294391155243,1.24370563030243,0.458001792430878,-0.0927330404520035,0.0771755427122116,1.45010447502136,1.64151203632355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.90000009536743,51,1,0,0,0,0,0,0,62.1951217651367,4.09999990463257,82,1,0,2.76398086547852
1,58,0,43,1849,5,2,3,4,3,3,-0.646694302558899,-0.187824934720993,-1.13652324676514,-1.06128001213074,-0.527364194393158,-0.31252259016037,-0.654650688171387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.59999990463257,18,1,0,0,0,0,0,0,51.4285697937012,4.69999980926514,35,1,0,0.748348534107208
1,58,0,43,1849,5,2,3,4,3,3,-0.646694302558899,-0.187824934720993,-1.13652324676514,-1.06128001213074,-0.527364194393158,-0.31252259016037,-0.654650688171387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.09999990463257,26,1,0,0,1,0,0,0,76.470588684082,4.30000019073486,34,1,0,0.748348534107208
1,58,0,43,1849,5,2,3,4,3,3,-0.646694302558899,-0.187824934720993,-1.13652324676514,-1.06128001213074,-0.527364194393158,-0.31252259016037,-0.654650688171387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.19999980926514,28,1,0,0,1,0,0,0,75.6756744384766,4.40000009536743,37,1,0,0.748348534107208
1,58,0,43,1849,5,2,3,4,3,3,-0.646694302558899,-0.187824934720993,-1.13652324676514,-1.06128001213074,-0.527364194393158,-0.31252259016037,-0.654650688171387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.09999990463257,13,1,0,0,1,0,0,0,92.8571395874023,4.5,14,1,0,0.748348534107208
1,58,0,43,1849,5,2,3,4,3,3,-0.646694302558899,-0.187824934720993,-1.13652324676514,-1.06128001213074,-0.527364194393158,-0.31252259016037,-0.654650688171387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.09999990463257,174,1,0,0,1,0,0,0,65.4135360717773,3.09999990463257,266,1,0,0.748348534107208
1,58,0,43,1849,5,2,3,4,3,3,-0.646694302558899,-0.187824934720993,-1.13652324676514,-1.06128001213074,-0.527364194393158,-0.31252259016037,-0.654650688171387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.59999990463257,171,1,0,0,1,0,0,0,67.3228378295898,3.70000004768372,254,1,0,0.748348534107208
1,58,0,43,1849,5,2,3,4,3,3,-0.646694302558899,-0.187824934720993,-1.13652324676514,-1.06128001213074,-0.527364194393158,-0.31252259016037,-0.654650688171387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.19999980926514,10,1,0,0,0,0,0,0,76.9230804443359,4.5,13,1,0,0.748348534107208
1,58,0,43,1849,5,2,3,4,3,3,-0.646694302558899,-0.187824934720993,-1.13652324676514,-1.06128001213074,-0.527364194393158,-0.31252259016037,-0.654650688171387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,166,1,0,0,1,0,0,0,58.8652496337891,3,282,1,0,0.748348534107208
1,58,0,43,1849,5,2,3,4,3,3,-0.646694302558899,-0.187824934720993,-1.13652324676514,-1.06128001213074,-0.527364194393158,-0.31252259016037,-0.654650688171387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.19999980926514,17,1,0,0,0,0,0,0,100,4.59999990463257,17,1,0,0.748348534107208
0,59,0,35,1225,3,4,3,5,4,3,-0.429903417825699,-1.14217865467072,-0.0735065415501595,-1.06128001213074,0.0771755427122116,0.275019764900208,-0.654650688171387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.40000009536743,22,0,0,1,1,0,1,0,52.3809509277344,3.59999990463257,42,1,1,1.83754825592041
1,60,0,62,3844,5,1,5,5,1,4,-0.592406570911407,-0.187824934720993,-1.66803157329559,-0.0927330404520035,0.0771755427122116,-1.48760724067688,-0.195418149232864,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.09999990463257,9,1,0,1,0,0,0,0,56.25,3.29999995231628,16,1,0,2.97765326499939
1,60,0,62,3844,5,1,5,5,1,4,-0.592406570911407,-0.187824934720993,-1.66803157329559,-0.0927330404520035,0.0771755427122116,-1.48760724067688,-0.195418149232864,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.70000004768372,14,1,0,1,0,0,0,0,73.684211730957,2.90000009536743,19,1,0,2.97765326499939
1,63,0,52,2704,7,5,7,6,3,8,0.685174882411957,0.766528785228729,0.458001792430878,0.875813901424408,0.681715250015259,-0.31252259016037,1.64151203632355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.90000009536743,70,1,1,1,0,0,0,0,71.4285736083984,3.70000004768372,98,1,1,2.00456237792969
1,64,0,52,2704,9,6,7,6,5,6,0.975588500499725,1.72088253498077,0.989510178565979,0.875813901424408,0.681715250015259,0.862562119960785,0.723046958446503,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.90000009536743,49,1,0,1,0,0,0,0,75.3846130371094,4,65,1,1,0.728525638580322
1,64,0,52,2704,9,6,7,6,5,6,0.975588500499725,1.72088253498077,0.989510178565979,0.875813901424408,0.681715250015259,0.862562119960785,0.723046958446503,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.59999990463257,32,1,0,1,0,0,0,0,50.7936515808105,3.70000004768372,63,1,1,0.728525638580322
0,65,0,52,2704,4,2,3,2,2,1,-1.17873823642731,-0.665001809597015,-1.13652324676514,-1.06128001213074,-1.73644363880157,-0.900064945220947,-1.57311582565308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.70000004768372,35,1,0,1,0,0,0,0,81.3953475952148,3.79999995231628,43,0,0,0.823731482028961
